id,budget,genre,original_language,popularity,year,month,release_date,revenue,runtime,vote_average,vote_count,country
274854,90000000,Fantasy,en,13.412445,2015,10,2015/10/21,146936910,106,5.7,1345,US
287903,15000000,Horror,en,15.553313,2015,11,2015/11/26,61548707,98,5.9,601,US
297761,175000000,Action,en,42.965027,2016,8,2016/8/2,745600054,123,5.9,7717,US
47933,165000000,Action,en,16.993841,2016,6,2016/6/22,389681935,120,4.9,2550,US
188927,185000000,Action,en,20.659284,2016,7,2016/7/7,343471816,122,6.6,2636,US
214756,68000000,Comedy,en,42.061481,2015,6,2015/6/25,217022588,115,6.2,2524,US
211672,74000000,Family,en,547.488298,2015,6,2015/6/17,1156730962,91,6.4,4729,US
105864,175000000,Adventure,en,12.319595,2015,11,2015/11/14,331926147,93,6.6,1782,US
261023,53000000,Crime,en,10.61072,2015,9,2015/9/4,98837872,122,6.3,1262,GB
206647,245000000,Action,en,24.926577,2015,10,2015/10/26,880674609,148,6.3,4552,GB
321697,30000000,Drama,en,16.224866,2015,10,2015/10/9,34441873,122,6.8,1608,US
225728,15000000,History,en,12.493466,2015,8,2015/8/16,12601706,113,6.4,497,FR
296099,31000000,Comedy,en,11.33038,2015,7,2015/7/28,104384188,99,6.1,1218,US
209112,250000000,Action,en,31.435879,2016,3,2016/3/23,873260194,151,5.7,7189,US
264999,14800000,Comedy,en,8.76993,2015,7,2015/7/1,122513057,115,6.2,716,US
278927,175000000,Family,en,17.432758,2016,4,2016/4/7,966550600,106,6.7,2977,GB
203801,75000000,Comedy,en,14.656875,2015,8,2015/8/13,108145109,116,7.1,2306,US
285783,35000000,Adventure,en,9.425787,2015,9,2015/9/30,61181942,123,6.9,1151,US
300671,50000000,Action,en,18.022579,2016,1,2016/1/13,69411370,144,7,963,MT
273169,5000000,Comedy,fr,6.976069,2014,6,2014/6/4,12058187,116,5.6,127,FR
85038,6000000,Comedy,it,5.219214,2012,1,2012/1/18,35000000,110,5.6,276,IT
299245,100000,Horror,en,7.51505,2015,7,2015/7/10,42664410,87,4.9,370,US
182560,20000000,Drama,en,9.188583,2015,3,2015/3/31,208588,113,5.7,488,FR
336804,1300000,Drama,tr,6.49255,2015,6,2015/6/17,250000,97,8,378,QA
348892,14000000,Adventure,hi,6.31224,2015,7,2015/7/17,98000000,163,7.7,165,IN
281957,135000000,Western,en,23.501228,2015,12,2015/12/25,532950503,156,7.3,6558,CA
282984,11000000,Mystery,en,6.862812,2015,7,2015/7/17,27391084,95,6.3,600,US
256040,40000000,Action,te,11.80967,2015,7,2015/7/10,100000000,159,7.5,138,IN
307081,30000000,Action,en,12.370126,2015,6,2015/6/15,91709827,123,7.3,2112,US
273481,30000000,Action,en,19.511221,2015,9,2015/9/17,84025816,121,7.2,2465,US
291270,8000000,Animation,en,10.428421,2015,12,2015/12/30,5659286,90,6.9,472,US
318781,14000000,Drama,en,10.156891,2016,2,2016/2/18,3621046,120,7.4,566,GB
157544,13000000,Thriller,en,5.149301,2015,7,2015/7/24,1784763,91,4.6,248,US
257211,35000000,Comedy,en,15.651705,2015,9,2015/9/24,194564672,121,7.1,1926,US
292431,3000000,Drama,en,2.328321,2015,7,2015/7/6,249083,134,5.2,449,BE
264644,6000000,Drama,en,12.443291,2015,10,2015/10/16,35401758,117,8.1,2838,CA
328425,5000000,Thriller,en,8.585856,2015,7,2015/7/30,58978653,108,6.7,1077,US
310131,3500000,Mystery,en,11.840138,2016,2,2016/2/19,40423945,92,6.3,1471,CA
298312,5000000,Horror,en,15.021058,2015,9,2015/9/10,98450062,94,6,1405,US
290751,19500000,Crime,en,6.79115,2015,10,2015/10/14,34854990,111,6.2,341,ES
283445,10000000,Horror,en,17.602928,2015,8,2015/8/19,52882018,97,5.5,605,US
261392,28000000,Comedy,en,9.534828,2015,8,2015/8/19,27139524,96,6,1099,CH
192141,5000000,Action,en,14.13262,2015,8,2015/8/26,54418872,103,6.7,798,US
277216,28000000,Drama,en,21.183077,2015,8,2015/8/13,201634991,147,7.7,1381,US
308084,100000,Comedy,en,4.832631,2015,7,2015/7/10,702354,87,6.9,166,US
274479,60000000,Drama,en,12.975936,2015,12,2015/12/24,101134059,124,6.4,1619,US
228066,40000000,Drama,en,9.447808,2015,11,2015/11/10,34227298,109,5.6,697,GB
301875,16000000,Drama,en,19.803969,2015,7,2015/7/15,2084628,101,5.9,386,US
273477,15000000,Comedy,en,20.683405,2015,10,2015/10/23,14860766,93,6.2,526,US
245168,14000000,Drama,en,8.093442,2015,10,2015/10/16,16002420,106,7.1,440,GB
301351,6000000,Drama,en,9.023686,2015,8,2015/8/26,11122090,96,6.3,673,GB
276907,25000000,Crime,en,11.187833,2015,9,2015/9/9,42972994,131,6.7,994,GB
306819,15000000,Drama,en,11.245661,2015,11,2015/11/27,64191523,120,7.4,1689,DE
313922,5000000,Horror,en,8.4702,2016,4,2016/4/15,3220371,95,6.7,696,US
283587,6000000,Drama,en,11.732546,2015,9,2015/9/11,9077700,137,7.6,476,US
328589,6000000,Comedy,en,5.799373,2015,11,2015/11/13,41387687,104,6,225,GB
287948,25000000,Thriller,en,11.007319,2015,9,2015/9/3,72629670,96,5.3,573,BE
263472,2500000,Drama,en,11.898793,2015,6,2015/6/26,6341684,99,4.9,880,CL
303991,10000000,Comedy,en,6.925667,2016,4,2016/4/6,1978592,101,6.6,661,US
10317,28000000,Comedy,en,12.158176,2015,9,2015/9/11,7002261,108,5.8,196,US
296100,25000000,Comedy,en,10.516094,2015,11,2015/11/20,52395996,101,6.1,548,US
253412,55000000,Adventure,en,10.758754,2015,9,2015/9/10,203427584,121,6.7,1805,IS
314365,20000000,Drama,en,14.63239,2015,11,2015/11/6,88346473,128,7.8,2751,CA
336050,1000000,War,hu,6.403937,2015,6,2015/6/11,1777043,107,7.1,285,HU
245698,19000000,Thriller,en,7.399209,2015,9,2015/9/16,5578519,115,6.7,272,US
325348,10000000,Action,en,14.544852,2015,9,2015/9/12,14333790,97,6.2,780,RU
295964,20000000,Drama,en,8.066726,2015,10,2015/10/2,36606743,100,6.3,974,US
159824,80000000,Animation,en,11.760218,2015,9,2015/9/21,473226958,89,6.7,1528,US
306745,7000000,Romance,en,4.955317,2015,10,2015/10/2,573335,103,7.1,168,US
314385,10000000,Drama,en,12.61223,2015,11,2015/11/12,3727746,122,5.4,159,FR
309809,64000000,Adventure,en,11.376954,2015,7,2015/7/29,97571250,92,7.6,771,FR
297762,149000000,Action,en,294.337037,2017,5,2017/5/30,820580447,141,7.2,5025,US
339988,18000000,Drama,en,88.439243,2017,4,2017/4/27,20497844,110,5.4,1015,US
68730,46000000,Drama,en,14.16938,2016,12,2016/12/22,23737523,161,7,754,MX
296098,40000000,Thriller,en,13.707888,2015,10,2015/10/15,165478348,141,7.2,2633,IN
270487,22000000,Comedy,en,11.241366,2016,2,2016/2/5,63647656,106,5.7,1338,US
318917,3196621,Comedy,de,6.704659,2015,10,2015/10/8,25513752,116,6.8,462,DE
329819,5000000,Drama,fr,4.206655,2015,5,2015/5/13,26144,119,7.3,149,FR
4912,30000000,Comedy,en,7.645827,2002,12,2002/12/30,33013805,113,6.6,281,US
257445,58000000,Adventure,en,12.365292,2015,8,2015/8/5,158162788,103,6.2,1022,AU
304372,12000000,Drama,en,7.607052,2015,9,2015/9/11,60273173,100,5.6,162,US
253414,15000000,Comedy,en,10.394389,2015,10,2015/10/22,3020664,100,5.2,102,US
346808,20000000,Action,en,7.895442,2015,8,2015/8/1,133332,96,5.9,168,ZA
146301,10000000,Horror,en,9.185701,2015,10,2015/10/21,78096553,88,5,435,US
266639,5000000,Drama,en,5.394112,2015,10,2015/10/22,2333684,119,5.4,132,US
293646,25000000,Drama,en,8.383246,2015,8,2015/8/6,24902723,120,6,386,US
298382,11930000,Drama,en,7.95686,2015,10,2015/10/1,18340000,118,6.9,419,AU
294016,15000000,Drama,en,7.358726,2015,10,2015/10/27,8235661,124,7.3,507,US
321741,35000000,Drama,en,7.739783,2015,11,2015/11/12,50363790,123,7,844,AU
227973,99000000,Animation,en,12.338346,2015,11,2015/11/5,246233113,88,6.5,608,US
312221,37000000,Drama,en,33.449723,2015,11,2015/11/25,173567581,133,7.3,1963,US
336004,8900000,Crime,en,8.476315,2015,11,2015/11/13,4100000,93,5.6,322,US
333348,17000000,Comedy,en,5.660649,2015,11,2015/11/12,42426912,107,5.4,169,US
257088,105000000,Action,en,7.291872,2015,12,2015/12/3,133718711,114,5.5,795,DE
299687,38000000,Adventure,en,10.788263,2016,1,2016/1/14,109906372,112,5.6,1993,US
336882,5904067,Action,no,6.982302,2015,8,2015/8/28,12975143,104,6.5,317,NO
300693,9600000,Drama,en,6.133745,2015,9,2015/9/12,2541554,121,6.5,165,US
318846,28000000,Comedy,en,13.143061,2015,12,2015/12/11,133346506,130,7.3,2679,US
329833,50000000,Comedy,en,10.155109,2016,2,2016/2/6,55969000,100,4.7,814,US
259694,38000000,Comedy,en,8.898988,2016,1,2016/1/21,112343513,110,5.9,1225,US
351819,20000000,Romance,en,6.785049,2016,1,2016/1/28,21164799,92,4.3,337,US
340666,22500000,Drama,en,18.908782,2016,11,2016/11/4,29252978,116,7.2,1990,US
274167,50000000,Comedy,en,8.009226,2015,12,2015/12/25,242786137,96,5.8,870,US
266294,30000000,Comedy,en,13.799419,2015,12,2015/12/18,105011053,118,5.8,593,US
140300,145000000,Action,en,14.696548,2016,1,2016/1/23,521170825,95,6.7,1630,CN
58431,28000000,Romance,en,7.954623,2016,2,2016/2/4,16374328,108,5.5,662,US
174751,25000000,Action,en,8.826071,2016,1,2016/1/1,1397284,98,5.4,293,US
329440,10000000,Horror,en,7.384688,2016,1,2016/1/7,40055439,95,4.8,478,US
276905,18000000,Adventure,en,7.008103,2016,1,2016/1/14,17062499,86,4.1,124,US
323675,40000000,Action,en,9.420931,2016,1,2016/1/14,124827316,102,6.1,567,US
319888,23000000,Comedy,en,7.528276,2016,2,2016/2/26,46152411,106,7.2,682,DE
321258,10000000,Horror,en,17.028854,2016,1,2016/1/22,64188367,97,5.8,1133,US
335778,20000000,Action,en,8.759801,2016,2,2016/2/19,46069568,107,5.7,300,US
291870,11500000,Comedy,en,16.290586,2016,1,2016/1/21,94073028,102,5.7,1429,US
300673,80000000,Action,en,10.385757,2016,1,2016/1/25,52099090,114,6.3,597,US
339408,8500000,Drama,en,5.933047,2016,9,2016/9/9,15861566,120,6.4,181,US
296096,20000000,Drama,en,34.34759,2016,6,2016/6/2,207945075,110,7.6,2674,US
146198,20000000,Action,en,12.892504,2016,2,2016/2/19,12639297,115,5.6,812,US
205584,140000000,Fantasy,en,13.337707,2016,2,2016/2/25,150680864,127,5.2,1303,AU
336808,1400000,Adventure,es,5.061041,2015,5,2015/5/25,1320005,125,7.8,129,AR
323677,5000000,Action,en,7.979302,2016,2,2016/2/19,24804129,134,7,492,CA
333371,15000000,Thriller,en,14.421528,2016,3,2016/3/10,108286421,103,6.8,2537,US
267860,60000000,Action,en,15.037993,2016,3,2016/3/2,205754447,99,5.8,1656,BG
269149,150000000,Animation,en,26.024868,2016,2,2016/2/11,1023784195,108,7.7,4961,US
279641,35000000,War,en,8.155604,2016,3,2016/3/4,23083334,112,6,356,US
267193,35000000,Action,en,13.912531,2016,2,2016/2/24,25182929,83,5.7,794,AU
365222,36000000,Action,cn,8.970494,2015,12,2015/12/19,156844753,105,6.5,384,HK
301365,7000000,Thriller,en,13.410522,2016,6,2016/6/8,1333124,117,6.4,926,DK
333352,13000000,Drama,en,10.564701,2015,9,2015/9/11,18704595,102,7.2,532,GB
320588,1000000,Comedy,en,14.992311,2015,11,2015/11/27,14444999,95,6.5,156,US
333385,8000000,Action,en,7.317816,2016,2,2016/2/29,34694,95,6.3,395,US
339984,16000000,Drama,en,7.528099,2016,3,2016/3/17,73883359,117,6.8,191,US
315664,29000000,Comedy,en,10.829116,2016,5,2016/5/6,48902953,110,6.7,409,GB
302688,18000000,Romance,en,6.344961,2016,3,2016/3/23,88923251,94,5.6,328,CA
342521,15000000,Action,en,7.942084,2016,4,2016/4/21,20566327,94,6,434,US
336011,700000,Drama,en,6.021721,2016,9,2016/9/2,200242,88,5.5,109,US
296360,3000000,Comedy,en,12.822085,2016,5,2016/5/27,14016568,94,6.4,171,GB
295699,10000000,Comedy,en,6.737797,2016,3,2016/3/30,3400278,116,6.3,419,US
369557,4000000,Romance,en,10.672862,2016,3,2016/3/11,13624522,106,8,669,IE
370755,5000000,Comedy,en,10.300307,2016,11,2016/11/17,2152738,118,7,311,FR
290595,115000000,Action,en,17.260203,2016,4,2016/4/6,164602163,114,6,1575,US
325133,35000000,Comedy,en,9.914008,2016,5,2016/5/4,108758521,91,5.6,1490,US
303858,27000000,Thriller,en,11.953822,2016,5,2016/5/12,93282604,98,6.5,1096,US
322240,30000000,Fantasy,en,10.000208,2016,8,2016/8/3,57814445,87,5.5,289,CN
326423,20000000,Comedy,en,8.468401,2016,4,2016/4/15,55030051,112,6.2,171,US
330483,10000000,Drama,en,8.28378,2016,2,2016/2/4,18730891,111,6.7,527,US
127380,200000000,Adventure,en,14.477677,2016,6,2016/6/16,1028570889,97,6.8,4333,US
323676,29000000,Comedy,en,7.533146,2016,4,2016/4/7,78636257,91,5.5,441,US
333669,20000000,Action,en,12.119295,2016,4,2016/4/22,14397593,92,6,378,LU
316152,50000000,War,en,10.223582,2016,6,2016/6/24,25035950,139,6.6,439,US
153518,73000000,Family,en,11.171927,2016,5,2016/5/11,349779543,97,5.9,1048,FI
353069,25000000,Comedy,en,8.309565,2016,4,2016/4/28,48418160,118,5.8,391,US
302401,40000000,Drama,en,14.384554,2016,9,2016/9/15,37279439,134,7,1285,DE
234004,20000000,Action,en,9.115939,2016,4,2016/4/13,8821329,94,5.4,188,CA
290250,50000000,Action,en,16.075615,2016,5,2016/5/15,62788218,116,7,2382,GB
270010,30000000,Comedy,en,9.104543,2016,4,2016/4/22,4212494,97,5.8,347,MX
332567,17000000,Horror,en,13.689175,2016,6,2016/6/24,119100758,86,6.2,1619,US
241259,170000000,Family,en,14.61608,2016,5,2016/5/25,299370084,113,6.5,1782,GB
267935,140000000,Adventure,en,18.769476,2016,6,2016/6/1,183345589,120,6,1026,IN
223702,19000000,Adventure,en,17.56963,2016,7,2016/7/11,140705322,83,5.6,2310,CA
334533,5000000,Adventure,en,16.519276,2016,7,2016/7/2,5879736,119,7.9,1569,US
374475,3537415,Comedy,de,9.117054,2016,7,2016/7/14,1390172,162,7.3,270,AT
291805,90000000,Action,en,39.540653,2016,6,2016/6/2,334901337,129,6.7,3362,CA
339397,30000000,Comedy,en,9.2467,2016,5,2016/5/11,43763247,96,6.4,826,US
347031,3000000,Comedy,en,9.196678,2016,6,2016/6/24,4210454,97,6.8,839,US
308531,135000000,Fantasy,en,13.047776,2016,6,2016/6/1,245623848,112,5.8,984,CN
257345,4000000,Horror,en,12.187189,2016,5,2016/5/13,10898293,92,4.5,162,US
259693,40000000,Horror,en,14.767317,2016,5,2016/5/13,320170008,134,7,2018,CA
43074,144000000,Action,en,17.162744,2016,7,2016/7/14,229147509,116,5.3,2203,US
302699,50000000,Action,en,11.374041,2016,6,2016/6/15,216972543,107,6.2,1699,US
324668,120000000,Action,en,19.133256,2016,7,2016/7/27,415484914,123,5.9,2386,GB
258489,180000000,Action,en,45.38298,2016,6,2016/6/29,356743061,109,5.5,2488,CA
316727,10000000,Action,en,13.1789,2016,6,2016/6/29,118587880,105,6.1,1356,FR
316023,33000000,Comedy,en,12.237571,2016,7,2016/7/7,77068246,98,5.9,901,US
278154,105000000,Adventure,en,20.151037,2016,6,2016/6/23,408579038,100,5.6,1170,US
345911,4900000,Horror,en,11.494907,2016,7,2016/7/21,148868835,81,6.3,1174,US
294272,65000000,Adventure,en,12.189941,2016,8,2016/8/10,143695338,102,6.2,697,US
328387,19000000,Mystery,en,14.9837,2016,7,2016/7/27,85241496,96,7.1,2262,US
363676,60000000,Drama,en,18.275689,2016,9,2016/9/7,238470033,96,7,2106,US
325789,25000000,Crime,en,11.504398,2016,7,2016/7/13,15436808,127,6.6,592,GB
308266,40000000,Comedy,en,16.453573,2016,8,2016/8/17,86234523,114,6.8,1392,KH
351809,6700000,Crime,es,4.987123,2016,3,2016/3/3,12118661,96,6.1,103,AR
382322,3500000,Action,en,6.488277,2016,7,2016/7/21,3775000,72,6.2,485,US
376659,20000000,Comedy,en,9.362056,2016,7,2016/7/28,183936074,100,6.3,1287,US
338766,12000000,Crime,en,12.565896,2016,8,2016/8/12,37589296,102,7.2,1304,US
300669,9900000,Crime,en,25.869883,2016,8,2016/8/25,157100845,88,6.7,1830,US
403119,5500000,Drama,en,52.854103,2017,6,2017/6/15,44235023,89,5.1,548,GB
376660,9000000,Comedy,en,9.51953,2016,11,2016/11/18,18803648,104,7.3,952,US
351339,9000000,History,en,8.475983,2016,8,2016/8/12,4600000,120,6.9,251,CZ
337674,9804690,Drama,fr,8.226065,2016,5,2016/5/25,2341534,130,6.6,498,BE
368031,9900000,Horror,en,14.282584,2016,1,2016/1/7,2400000,92,5.3,376,DE
278924,40000000,Action,en,14.288577,2016,8,2016/8/25,125729635,99,5.3,1236,TH
333484,90000000,Adventure,en,13.809622,2016,9,2016/9/14,162360636,132,5.9,2358,US
270774,32000000,Action,en,10.912208,2016,7,2016/7/21,58500000,107,5.5,181,CN
376867,4000000,Drama,en,14.171675,2016,10,2016/10/21,65046687,111,7.3,1831,US
348668,5210000,Crime,da,6.859858,2016,3,2016/3/3,5900000,112,6.8,110,DK
213681,25000000,Action,en,9.434588,2016,9,2016/9/29,29200000,94,5.6,600,US
313297,60000000,Animation,en,12.321832,2016,8,2016/8/18,69929545,102,7.7,982,US
95610,35000000,Comedy,en,10.754139,2016,9,2016/9/14,211952420,123,6.3,972,FR
283552,20000000,Drama,en,8.483245,2016,9,2016/9/2,25956113,133,6.9,403,NZ
377264,8000000,Horror,en,12.521071,2016,9,2016/9/1,8810591,92,5.7,436,US
317557,15000000,Drama,en,6.164561,2016,9,2016/9/23,10367161,124,7.1,103,US
296524,110000000,Drama,en,13.1984,2016,9,2016/9/29,121790373,107,6.5,1478,HK
283366,110000000,Drama,en,36.262655,2016,9,2016/9/28,296485719,127,6.5,3213,BE
346685,45000000,Crime,en,10.217291,2016,10,2016/10/5,173185859,112,6.2,1837,US
302946,44000000,Crime,en,13.465656,2016,10,2016/10/14,155160045,128,6.9,2121,US
315011,15000000,Action,ja,9.285519,2016,7,2016/7/29,77000000,120,6.6,152,JP
324786,40000000,Drama,en,21.037699,2016,10,2016/10/7,175302354,140,7.8,3294,AU
293767,40000000,Drama,en,8.009568,2016,11,2016/11/10,30930984,113,5.9,158,CN
351211,5000000,Thriller,en,11.901343,2016,9,2016/9/15,45172994,90,4.9,590,CA
339419,9000000,Drama,en,7.977391,2016,11,2016/11/4,8996802,123,6.5,275,GB
284564,1500000,Horror,en,6.636625,2016,9,2016/9/15,779820,102,4.9,193,GB
258230,43000000,Drama,en,24.483893,2016,10,2016/10/7,46652768,108,6.8,1023,ES
329865,47000000,Thriller,en,30.83786,2016,11,2016/11/10,203388186,113,7.2,5729,US
332210,70000000,Adventure,en,12.687521,2016,9,2016/9/22,182379278,87,6.7,706,US
393559,8000000,Animation,fr,7.321152,2016,10,2016/10/12,292279,66,7.7,215,CH
313369,30000000,Comedy,en,19.681686,2016,11,2016/11/29,445435700,128,7.9,4745,US
369885,85000000,Action,en,13.085186,2016,11,2016/11/17,119520023,124,6.6,1415,GB
207932,75000000,Thriller,en,18.311054,2016,10,2016/10/13,220021259,121,5.7,2316,HU
331313,40000000,Action,en,9.48515,2016,10,2016/10/20,29918745,105,5.9,608,US
335796,9000000,Horror,en,10.182974,2016,10,2016/10/20,81705746,99,5.8,735,US
136799,125000000,Adventure,en,16.83711,2016,10,2016/10/13,346864462,92,6.7,1054,US
286567,10000000,Action,en,6.703892,2016,10,2016/10/14,6272403,92,5.1,234,GB
402298,10000000,Drama,en,10.754997,2016,9,2016/9/30,4073489,109,6.5,161,GB
343611,60000000,Action,en,15.60562,2016,10,2016/10/19,162146076,118,5.3,1843,CN
334541,9000000,Drama,en,12.821257,2016,11,2016/11/18,75026965,135,7.5,1553,US
334543,12000000,Drama,en,17.085145,2016,11,2016/11/24,140302754,118,8,1699,AU
338964,26000000,Comedy,en,7.459161,2016,11,2016/11/23,17782178,87,5,216,US
340402,17000000,Comedy,en,7.288877,2016,11,2016/11/11,42487325,111,5.4,195,US
345920,36000000,Drama,en,14.575883,2016,12,2016/12/6,87416021,97,6.9,1553,US
392142,12156348,War,fr,5.662109,2016,11,2016/11/1,7900000,98,6.7,202,BE
329981,10000000,Drama,en,6.944457,2016,11,2016/11/11,13082071,91,4.8,162,CA
277834,150000000,Adventure,en,9.143457,2016,11,2016/11/23,643034466,107,7.3,3471,US
376866,9000000,Drama,en,8.362716,2016,12,2016/12/2,13960394,100,6.5,737,CL
384682,45000000,Comedy,en,8.228918,2016,11,2016/11/25,114501299,105,5.4,541,US
365942,30000000,Romance,en,11.824404,2017,1,2017/1/26,14793385,121,7.2,564,US
330459,200000000,Action,en,36.567575,2016,12,2016/12/14,1056057273,133,7.4,5111,US
259695,108000000,Crime,en,19.94393,2016,12,2016/12/25,22678555,129,6.2,416,US
381288,9000000,Horror,en,28.920839,2016,11,2016/11/15,276921998,117,7,4461,US
346672,35000000,Action,en,20.02976,2016,11,2016/11/28,81093313,91,5.2,1619,US
376290,13000000,Drama,en,14.017754,2016,11,2016/11/25,3500605,132,7.2,317,FR
291328,25000000,Comedy,en,8.167673,2016,11,2016/11/23,3885342,127,5.9,103,US
274870,110000000,Adventure,en,20.303632,2016,12,2016/12/21,303144152,116,6.7,4134,US
381284,25000000,Drama,en,16.816834,2016,12,2016/12/10,230698791,127,7.8,2178,US
393457,24000000,Drama,en,11.599716,2016,12,2016/12/16,64414761,139,6.7,750,US
332979,6000000,Drama,en,7.873407,2016,11,2016/11/4,6174491,116,6.7,192,US
342737,7000000,Drama,en,9.855927,2016,12,2016/12/25,5816211,119,7.3,213,US
311324,150000000,Action,en,15.884744,2016,12,2016/12/16,331957105,103,5.8,1465,AU
310307,25000000,Drama,en,17.523343,2016,11,2016/11/24,23964782,115,7,855,US
356305,38000000,Comedy,en,14.531429,2016,12,2016/12/22,118034273,111,6.3,1203,US
335797,75000000,Animation,en,20.045673,2016,11,2016/11/23,632443719,108,6.8,2363,US
121856,125000000,Action,en,27.54107,2016,12,2016/12/21,240697856,115,5.4,2776,FR
381289,22000000,Comedy,en,9.863789,2017,1,2017/1/19,194647323,100,6.6,657,US
360814,10400000,Drama,hi,8.792104,2016,12,2016/12/23,310000000,161,8,140,IN
195590,21500000,Thriller,en,31.314013,2016,8,2016/8/4,4811525,98,5.5,164,CN
388399,45000000,Crime,en,14.547939,2016,12,2016/12/12,50548152,133,6.8,631,HK
334524,20000000,Thriller,en,16.01076,2016,12,2016/12/22,7227038,120,6.6,403,US
342473,30000000,Animation,en,16.53732,2016,12,2016/12/14,2351359,89,7.1,415,CA
262841,125000000,Action,en,14.801195,2016,12,2016/12/21,64493915,105,6,209,US
324542,30000000,Action,en,12.240817,2017,1,2017/1/12,32540674,95,5.8,345,US
340837,40000000,Mystery,en,13.28436,2017,2,2017/2/15,26559557,146,6,939,DE
404378,8000000,Drama,en,9.609879,2016,11,2016/11/4,82703,103,7.5,195,GB
47971,85000000,Action,en,17.918269,2017,1,2017/1/13,346147658,107,5.5,1497,US
292280,7400000,Horror,en,19.225832,2017,1,2017/1/12,26667197,96,5.1,262,US
324849,80000000,Action,en,17.070748,2017,2,2017/2/8,311950384,104,7.2,1473,DK
14564,25000000,Horror,en,24.535733,2017,2,2017/2/1,83080890,102,4.8,1075,US
